actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.032320,-0.442992,0.589599,1.755023,2.600997,0.009091
0.030310,-0.443877,0.588538,1.755103,2.601028,0.009135
0.028389,-0.444766,0.587477,1.754936,2.601091,0.009056
0.026493,-0.445578,0.586366,1.755161,2.601097,0.009239
0.024642,-0.446407,0.585224,1.755080,2.601134,0.009238
0.022809,-0.447179,0.584141,1.754989,2.601042,0.009133
0.020983,-0.447967,0.582997,1.755071,2.600775,0.008945
0.019187,-0.448679,0.581812,1.755029,2.600834,0.008986
0.017408,-0.449379,0.580586,1.754971,2.600840,0.008917
0.015674,-0.450028,0.579345,1.754966,2.600835,0.008996
0.013981,-0.450657,0.578061,1.754941,2.601046,0.009083
0.012318,-0.451250,0.576816,1.754816,2.601051,0.009042
0.010658,-0.451796,0.575532,1.754792,2.601124,0.009114
