actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.310361,-0.293082,0.398117,-0.843309,-2.907827,-0.000686
0.306833,-0.294416,0.397000,-0.852526,-2.903304,-0.001640
0.305055,-0.295088,0.396437,-0.857194,-2.900941,-0.002181
0.299823,-0.297083,0.394880,-0.871137,-2.894155,-0.003617
0.298110,-0.297746,0.394389,-0.875862,-2.891959,-0.004158
0.294685,-0.299067,0.393462,-0.885230,-2.887624,-0.005040
0.291288,-0.300377,0.392524,-0.894678,-2.883197,-0.006089
0.287887,-0.301681,0.391663,-0.904111,-2.878886,-0.006978
0.284535,-0.302968,0.390902,-0.913635,-2.874667,-0.007906
0.281216,-0.304287,0.390268,-0.923345,-2.870851,-0.008591
0.277918,-0.305608,0.389726,-0.933183,-2.867017,-0.009432
0.274629,-0.306955,0.389301,-0.943300,-2.863360,-0.010160
0.271418,-0.308291,0.388983,-0.953299,-2.859878,-0.010957
0.268221,-0.309625,0.388753,-0.963385,-2.856513,-0.011535
0.265025,-0.310963,0.388596,-0.973665,-2.853166,-0.012138
0.261807,-0.312330,0.388483,-0.984115,-2.849864,-0.012680
0.258557,-0.313696,0.388341,-0.994699,-2.846374,-0.013312
0.255351,-0.315057,0.388245,-1.005359,-2.843054,-0.013833
0.252108,-0.316405,0.388209,-1.016067,-2.839560,-0.014449
0.248921,-0.317785,0.388288,-1.027106,-2.836452,-0.014950
0.245688,-0.319156,0.388348,-1.038133,-2.833226,-0.015350
0.242556,-0.320502,0.388493,-1.048989,-2.829927,-0.015827
0.241031,-0.321184,0.388651,-1.054462,-2.828540,-0.015967
0.237986,-0.322553,0.388909,-1.065413,-2.825565,-0.016277
0.234925,-0.323945,0.389177,-1.076458,-2.822426,-0.016579
0.231894,-0.325360,0.389498,-1.087715,-2.819314,-0.016835
0.228937,-0.326779,0.389899,-1.098825,-2.816261,-0.017024
0.226029,-0.328248,0.390375,-1.110218,-2.813311,-0.017207
0.223143,-0.329761,0.390878,-1.121608,-2.810245,-0.017376
0.220283,-0.331333,0.391386,-1.133201,-2.806997,-0.017454
0.217446,-0.332888,0.391880,-1.144753,-2.803722,-0.017513
0.214584,-0.334430,0.392289,-1.156238,-2.800151,-0.017747
0.211698,-0.336024,0.392695,-1.167970,-2.796493,-0.017956
0.208794,-0.337617,0.392957,-1.179709,-2.792350,-0.018333
0.205954,-0.339220,0.393183,-1.191182,-2.788099,-0.018672
0.203117,-0.340852,0.393300,-1.202557,-2.783544,-0.019113
0.200221,-0.342519,0.393351,-1.214318,-2.778629,-0.019655
0.197342,-0.344196,0.393314,-1.225852,-2.773486,-0.020334
0.194475,-0.345834,0.393297,-1.237277,-2.768452,-0.021175
0.191602,-0.347428,0.393286,-1.248701,-2.763358,-0.021774
0.188712,-0.349001,0.393253,-1.260077,-2.758152,-0.022505
0.185852,-0.350519,0.393237,-1.271259,-2.753006,-0.023052
0.182977,-0.352037,0.393237,-1.282612,-2.747812,-0.023649
0.180080,-0.353522,0.393237,-1.293875,-2.742630,-0.024432
0.178626,-0.354248,0.393241,-1.299505,-2.740038,-0.024755
0.175773,-0.355684,0.393226,-1.310536,-2.734771,-0.025396
0.172987,-0.357060,0.393219,-1.321216,-2.729663,-0.026022
0.170202,-0.358388,0.393237,-1.331899,-2.724568,-0.026627
0.167398,-0.359703,0.393227,-1.342620,-2.719437,-0.027298
0.164638,-0.360980,0.393213,-1.352987,-2.714258,-0.027905
0.161938,-0.362202,0.393245,-1.363185,-2.709302,-0.028502
0.159276,-0.363386,0.393228,-1.373095,-2.704358,-0.029136
0.156659,-0.364510,0.393228,-1.382811,-2.699465,-0.029750
0.154190,-0.365572,0.393188,-1.391956,-2.694678,-0.030321
0.151806,-0.366551,0.393208,-1.400684,-2.690262,-0.030856
0.149515,-0.367503,0.393225,-1.409225,-2.685970,-0.031337
0.147329,-0.368390,0.393238,-1.417204,-2.681881,-0.031846
0.145199,-0.369230,0.393195,-1.424987,-2.677712,-0.032407
0.143203,-0.370002,0.393188,-1.432201,-2.673897,-0.032822
0.141415,-0.370694,0.393203,-1.438741,-2.670442,-0.033174
0.139761,-0.371322,0.393198,-1.444695,-2.667256,-0.033572
0.138239,-0.371898,0.393200,-1.450201,-2.664322,-0.033884
0.136877,-0.372405,0.393200,-1.455031,-2.661717,-0.034196
0.135637,-0.372854,0.393200,-1.459472,-2.659338,-0.034462
0.134573,-0.373239,0.393200,-1.463347,-2.657246,-0.034709
0.133615,-0.373578,0.393192,-1.466755,-2.655369,-0.034972
0.133221,-0.373728,0.393194,-1.468171,-2.654603,-0.035078
0.132538,-0.373973,0.393203,-1.470607,-2.653341,-0.035198
0.132036,-0.374146,0.393207,-1.472474,-2.652348,-0.035349
0.131708,-0.374280,0.393191,-1.473584,-2.651674,-0.035383
0.131532,-0.374330,0.393202,-1.474268,-2.651321,-0.035444
0.131475,-0.374337,0.393182,-1.474370,-2.651198,-0.035471
0.131488,-0.374342,0.393192,-1.474346,-2.651266,-0.035464
0.131509,-0.374340,0.393187,-1.474358,-2.651247,-0.035521
0.131509,-0.374335,0.393175,-1.474342,-2.651217,-0.035539
0.131514,-0.374347,0.393185,-1.474299,-2.651215,-0.035557
0.131507,-0.374348,0.393152,-1.474338,-2.651139,-0.035564
0.131513,-0.374343,0.393161,-1.474304,-2.651184,-0.035609
0.131522,-0.374350,0.393158,-1.474282,-2.651186,-0.035574
0.131526,-0.374344,0.393163,-1.474325,-2.651184,-0.035598
0.131513,-0.374348,0.393151,-1.474310,-2.651128,-0.035576
0.131520,-0.374339,0.393167,-1.474316,-2.651133,-0.035606
0.131505,-0.374338,0.393140,-1.474238,-2.651037,-0.035644
0.131499,-0.374338,0.393135,-1.474265,-2.651012,-0.035649
0.131498,-0.374333,0.393148,-1.474266,-2.651046,-0.035671
0.131507,-0.374334,0.393182,-1.474225,-2.651086,-0.035623
0.131516,-0.374333,0.393145,-1.474252,-2.650981,-0.035720
0.131512,-0.374330,0.393153,-1.474258,-2.650988,-0.035756
0.131515,-0.374322,0.393150,-1.474212,-2.650983,-0.035750
0.131494,-0.374326,0.393129,-1.474316,-2.650901,-0.035824
0.131499,-0.374326,0.393146,-1.474266,-2.650964,-0.035789
0.131499,-0.374327,0.393128,-1.474238,-2.650915,-0.035822
0.131511,-0.374321,0.393126,-1.474239,-2.650953,-0.035797
0.131524,-0.374331,0.393103,-1.474225,-2.650885,-0.035893
0.131534,-0.374338,0.393133,-1.474282,-2.650951,-0.035820
0.131545,-0.374339,0.393137,-1.474252,-2.651013,-0.035776
0.131533,-0.374332,0.393144,-1.474211,-2.651050,-0.035774
0.131545,-0.374346,0.393140,-1.474227,-2.651042,-0.035773
0.131536,-0.374341,0.393128,-1.474256,-2.651017,-0.035796
0.131539,-0.374340,0.393149,-1.474214,-2.651094,-0.035732
0.131535,-0.374346,0.393128,-1.474207,-2.651012,-0.035737
0.131535,-0.374341,0.393137,-1.474152,-2.651064,-0.035709
0.131531,-0.374345,0.393143,-1.474170,-2.651061,-0.035687
0.131531,-0.374342,0.393126,-1.474186,-2.651012,-0.035745
0.131531,-0.374344,0.393138,-1.474221,-2.651038,-0.035701
0.131523,-0.374346,0.393123,-1.474260,-2.650995,-0.035733
0.131536,-0.374337,0.393141,-1.474086,-2.651096,-0.035695
0.131523,-0.374349,0.393144,-1.474224,-2.651044,-0.035682
0.131535,-0.374332,0.393122,-1.474127,-2.651017,-0.035758
0.131533,-0.374335,0.393146,-1.474154,-2.651098,-0.035732
0.131523,-0.374341,0.393136,-1.474200,-2.651038,-0.035710
0.131525,-0.374341,0.393142,-1.474209,-2.651050,-0.035721
0.131522,-0.374344,0.393142,-1.474231,-2.651023,-0.035668
0.131518,-0.374340,0.393127,-1.474234,-2.651023,-0.035728
0.131519,-0.374343,0.393158,-1.474218,-2.651104,-0.035674
0.131511,-0.374333,0.393130,-1.474200,-2.651045,-0.035629
0.131510,-0.374325,0.393156,-1.474223,-2.651075,-0.035684
0.131514,-0.374335,0.393161,-1.474268,-2.651081,-0.035688
0.131504,-0.374330,0.393148,-1.474272,-2.651053,-0.035702
0.131503,-0.374334,0.393147,-1.474221,-2.651041,-0.035667
0.131509,-0.374341,0.393166,-1.474265,-2.651081,-0.035633
0.131500,-0.374334,0.393147,-1.474227,-2.651048,-0.035703
0.131520,-0.374334,0.393145,-1.474200,-2.651078,-0.035650
0.131518,-0.374332,0.393162,-1.474295,-2.651092,-0.035672
0.131500,-0.374335,0.393144,-1.474261,-2.651037,-0.035677
0.131518,-0.374325,0.393159,-1.474210,-2.651125,-0.035681
0.131502,-0.374331,0.393144,-1.474267,-2.651047,-0.035668
0.131497,-0.374331,0.393157,-1.474304,-2.651038,-0.035662
0.131503,-0.374337,0.393143,-1.474258,-2.651030,-0.035701
0.131505,-0.374331,0.393149,-1.474278,-2.651062,-0.035696
0.131504,-0.374330,0.393157,-1.474250,-2.651058,-0.035627
0.131508,-0.374329,0.393159,-1.474223,-2.651114,-0.035668
0.131517,-0.374335,0.393121,-1.474181,-2.651044,-0.035695
0.131504,-0.374339,0.393156,-1.474250,-2.651088,-0.035675
0.131509,-0.374335,0.393146,-1.474269,-2.651053,-0.035643
0.131505,-0.374326,0.393148,-1.474228,-2.651086,-0.035679
0.131488,-0.374330,0.393163,-1.474318,-2.651064,-0.035627
0.131501,-0.374339,0.393159,-1.474311,-2.651017,-0.035650
0.131501,-0.374327,0.393157,-1.474240,-2.651077,-0.035621
0.131490,-0.374344,0.393150,-1.474373,-2.650975,-0.035676
0.131516,-0.374331,0.393148,-1.474207,-2.651056,-0.035639
0.131508,-0.374340,0.393140,-1.474221,-2.651041,-0.035667
0.131501,-0.374340,0.393160,-1.474267,-2.651050,-0.035630
0.131493,-0.374334,0.393155,-1.474268,-2.651085,-0.035653
0.131498,-0.374333,0.393170,-1.474295,-2.651096,-0.035637
0.131504,-0.374335,0.393148,-1.474242,-2.651042,-0.035659
0.131513,-0.374340,0.393163,-1.474255,-2.651100,-0.035625
0.131500,-0.374322,0.393156,-1.474215,-2.651102,-0.035657
0.131505,-0.374335,0.393128,-1.474223,-2.651007,-0.035702
0.131510,-0.374338,0.393146,-1.474275,-2.651059,-0.035679
0.131509,-0.374341,0.393141,-1.474242,-2.651042,-0.035660
0.131495,-0.374339,0.393149,-1.474327,-2.651008,-0.035652
0.131508,-0.374327,0.393147,-1.474251,-2.651051,-0.035708
0.131496,-0.374324,0.393129,-1.474223,-2.651006,-0.035703
0.131500,-0.374330,0.393163,-1.474286,-2.651082,-0.035625
0.131493,-0.374332,0.393157,-1.474307,-2.651041,-0.035681
0.131497,-0.374336,0.393147,-1.474265,-2.651011,-0.035649
0.131504,-0.374333,0.393169,-1.474284,-2.651076,-0.035648
0.131502,-0.374334,0.393171,-1.474263,-2.651117,-0.035596
0.131504,-0.374340,0.393157,-1.474284,-2.651077,-0.035650
0.131513,-0.374335,0.393166,-1.474245,-2.651115,-0.035660
0.131512,-0.374336,0.393156,-1.474231,-2.651093,-0.035656
0.131483,-0.374340,0.393143,-1.474282,-2.651004,-0.035654
0.131500,-0.374334,0.393144,-1.474264,-2.651040,-0.035694
0.131511,-0.374342,0.393162,-1.474278,-2.651065,-0.035655
0.131492,-0.374333,0.393133,-1.474299,-2.650992,-0.035688
0.131490,-0.374332,0.393137,-1.474285,-2.651007,-0.035666
0.131499,-0.374332,0.393155,-1.474318,-2.651061,-0.035665
0.131502,-0.374333,0.393144,-1.474270,-2.651047,-0.035728
0.131491,-0.374335,0.393147,-1.474272,-2.651021,-0.035644
0.131504,-0.374331,0.393156,-1.474307,-2.651080,-0.035658
0.131497,-0.374342,0.393136,-1.474278,-2.651025,-0.035720
0.131506,-0.374338,0.393144,-1.474258,-2.651033,-0.035659
0.131504,-0.374331,0.393145,-1.474244,-2.651077,-0.035681
0.131498,-0.374336,0.393151,-1.474321,-2.651064,-0.035685
0.131497,-0.374328,0.393146,-1.474256,-2.651031,-0.035641
0.131491,-0.374331,0.393151,-1.474315,-2.651020,-0.035669
0.131481,-0.374331,0.393144,-1.474277,-2.650994,-0.035658
0.131498,-0.374327,0.393151,-1.474244,-2.651074,-0.035723
0.131505,-0.374330,0.393162,-1.474254,-2.651062,-0.035643
0.131494,-0.374339,0.393138,-1.474261,-2.651002,-0.035658
0.131485,-0.374330,0.393136,-1.474284,-2.651009,-0.035626
0.131499,-0.374331,0.393143,-1.474255,-2.651031,-0.035641
0.131501,-0.374332,0.393149,-1.474294,-2.651054,-0.035697
0.131503,-0.374335,0.393135,-1.474230,-2.651052,-0.035719
0.131506,-0.374328,0.393139,-1.474251,-2.651056,-0.035667
0.131492,-0.374330,0.393151,-1.474333,-2.651014,-0.035685
0.131507,-0.374332,0.393160,-1.474238,-2.651108,-0.035626
0.131486,-0.374326,0.393134,-1.474266,-2.651008,-0.035691
0.131500,-0.374332,0.393145,-1.474247,-2.651081,-0.035699
0.131502,-0.374334,0.393180,-1.474306,-2.651111,-0.035664
0.131497,-0.374337,0.393155,-1.474271,-2.651087,-0.035671
0.131493,-0.374331,0.393138,-1.474300,-2.651026,-0.035710
0.131480,-0.374343,0.393140,-1.474309,-2.651015,-0.035641
0.131506,-0.374332,0.393169,-1.474290,-2.651082,-0.035682
0.131478,-0.374336,0.393147,-1.474322,-2.651002,-0.035621
0.131500,-0.374336,0.393130,-1.474240,-2.651037,-0.035684
0.131501,-0.374333,0.393144,-1.474267,-2.651043,-0.035710
0.131499,-0.374333,0.393138,-1.474227,-2.651049,-0.035702
0.131488,-0.374335,0.393133,-1.474283,-2.651001,-0.035691
0.131494,-0.374329,0.393162,-1.474293,-2.651085,-0.035704
0.131498,-0.374325,0.393152,-1.474257,-2.651066,-0.035662
0.131492,-0.374324,0.393149,-1.474264,-2.651040,-0.035693
0.131500,-0.374332,0.393180,-1.474284,-2.651117,-0.035589
0.131488,-0.374342,0.393164,-1.474326,-2.651040,-0.035660
0.131484,-0.374327,0.393123,-1.474291,-2.650946,-0.035674
0.131503,-0.374327,0.393147,-1.474217,-2.651070,-0.035652
0.131492,-0.374332,0.393127,-1.474298,-2.650991,-0.035689
0.131494,-0.374338,0.393154,-1.474291,-2.651053,-0.035642
0.131505,-0.374329,0.393147,-1.474290,-2.651015,-0.035654
0.131498,-0.374324,0.393147,-1.474307,-2.651042,-0.035676
0.131501,-0.374329,0.393153,-1.474288,-2.651047,-0.035661
0.131494,-0.374338,0.393154,-1.474307,-2.651044,-0.035641
0.131489,-0.374338,0.393143,-1.474301,-2.650998,-0.035667
0.131491,-0.374323,0.393140,-1.474280,-2.651031,-0.035693
0.131488,-0.374334,0.393156,-1.474258,-2.651036,-0.035622
0.131487,-0.374330,0.393136,-1.474273,-2.651016,-0.035726
0.131487,-0.374330,0.393143,-1.474321,-2.651027,-0.035704
0.131492,-0.374338,0.393160,-1.474265,-2.651084,-0.035597
0.131491,-0.374330,0.393161,-1.474281,-2.651069,-0.035676
0.131492,-0.374333,0.393147,-1.474262,-2.651037,-0.035679
0.131499,-0.374338,0.393150,-1.474295,-2.651053,-0.035699
0.131500,-0.374339,0.393150,-1.474314,-2.651023,-0.035627
0.131493,-0.374336,0.393138,-1.474238,-2.651033,-0.035669
0.131484,-0.374328,0.393129,-1.474242,-2.651001,-0.035725
0.131507,-0.374340,0.393173,-1.474306,-2.651111,-0.035665
0.131501,-0.374335,0.393145,-1.474270,-2.651050,-0.035687
0.131506,-0.374337,0.393165,-1.474218,-2.651108,-0.035636
0.131488,-0.374339,0.393154,-1.474316,-2.651054,-0.035695
0.131493,-0.374337,0.393164,-1.474345,-2.651038,-0.035631
0.131505,-0.374338,0.393140,-1.474271,-2.651021,-0.035640
0.131495,-0.374336,0.393153,-1.474273,-2.651056,-0.035666
0.131498,-0.374329,0.393132,-1.474267,-2.651006,-0.035729
0.131497,-0.374341,0.393155,-1.474318,-2.651027,-0.035645
0.131495,-0.374338,0.393145,-1.474296,-2.651026,-0.035653
0.131493,-0.374334,0.393144,-1.474283,-2.651038,-0.035671
0.131492,-0.374335,0.393170,-1.474309,-2.651084,-0.035621
