actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.009495,-0.386883,0.519196,0.007729,-2.992063,0.077890
0.008049,-0.389317,0.516609,0.002037,-2.989384,0.067181
0.006649,-0.391798,0.513914,-0.003376,-2.986523,0.055979
0.005364,-0.394333,0.511080,-0.009080,-2.983567,0.044390
0.004199,-0.396919,0.508143,-0.014949,-2.980471,0.032571
0.003058,-0.399516,0.505172,-0.022301,-2.977380,0.020844
0.001911,-0.402150,0.502085,-0.029534,-2.974180,0.008834
0.000740,-0.404745,0.498983,-0.036604,-2.971036,-0.003291
-0.000490,-0.407296,0.495861,-0.043797,-2.967827,-0.015376
-0.001686,-0.409799,0.492783,-0.050598,-2.964593,-0.027203
-0.002829,-0.412290,0.489681,-0.057106,-2.961433,-0.038964
-0.003982,-0.414694,0.486650,-0.063547,-2.958377,-0.050322
-0.005105,-0.416983,0.483688,-0.069648,-2.955456,-0.061460
-0.006203,-0.419162,0.480814,-0.075510,-2.952586,-0.072115
-0.007296,-0.421244,0.478057,-0.081056,-2.949746,-0.082141
-0.008380,-0.423259,0.475420,-0.086537,-2.947129,-0.091565
-0.009465,-0.425196,0.472930,-0.092047,-2.944962,-0.099794
-0.010499,-0.427120,0.470796,-0.097428,-2.943488,-0.105254
-0.011507,-0.428967,0.468857,-0.102831,-2.942576,-0.109159
-0.012493,-0.430750,0.467158,-0.108203,-2.942155,-0.111522
-0.013395,-0.432467,0.465757,-0.113415,-2.942328,-0.111840
-0.013841,-0.433308,0.465126,-0.115954,-2.942698,-0.111512
-0.014568,-0.434961,0.464048,-0.120813,-2.943856,-0.109540
-0.015135,-0.436524,0.463330,-0.125372,-2.946020,-0.105295
-0.015535,-0.438056,0.462855,-0.129711,-2.949164,-0.099332
-0.015713,-0.439523,0.462690,-0.133586,-2.953183,-0.091359
-0.015743,-0.440946,0.462869,-0.136971,-2.957811,-0.081083
-0.015572,-0.442276,0.463307,-0.140090,-2.963544,-0.069368
-0.015379,-0.443507,0.463976,-0.143028,-2.969255,-0.056402
-0.015225,-0.444658,0.464834,-0.145481,-2.973846,-0.042126
-0.015147,-0.445691,0.465821,-0.147381,-2.977273,-0.027502
-0.015108,-0.446600,0.466755,-0.149090,-2.979954,-0.013898
-0.015185,-0.447493,0.467547,-0.150675,-2.981450,-0.001388
-0.015364,-0.448263,0.468242,-0.152353,-2.982437,0.009584
-0.015698,-0.448886,0.468869,-0.153931,-2.982441,0.018983
-0.016150,-0.449323,0.469259,-0.155647,-2.982008,0.025371
-0.016645,-0.449592,0.469511,-0.157231,-2.981083,0.029355
-0.017064,-0.449596,0.469544,-0.158390,-2.980625,0.029685
-0.017420,-0.449484,0.469451,-0.159488,-2.980449,0.028383
-0.017599,-0.449449,0.469341,-0.160151,-2.980655,0.027587
-0.017594,-0.449416,0.469288,-0.160451,-2.981335,0.027230
-0.017476,-0.449402,0.469240,-0.160412,-2.982234,0.026661
-0.017400,-0.449411,0.469213,-0.160366,-2.982566,0.026477
-0.017361,-0.449427,0.469214,-0.160404,-2.982866,0.026466
-0.017378,-0.449478,0.469171,-0.160572,-2.982828,0.026636
-0.017392,-0.449478,0.469188,-0.160688,-2.982820,0.026791
-0.017366,-0.449487,0.469176,-0.160695,-2.982892,0.026778
-0.017377,-0.449492,0.469173,-0.160729,-2.982879,0.026781
-0.017369,-0.449489,0.469180,-0.160712,-2.982825,0.026876
-0.017360,-0.449511,0.469172,-0.160872,-2.982872,0.027011
-0.017339,-0.449538,0.469176,-0.160946,-2.982938,0.027256
-0.017337,-0.449560,0.469181,-0.161088,-2.982988,0.027451
-0.017348,-0.449579,0.469163,-0.161224,-2.982957,0.027405
-0.017332,-0.449573,0.469101,-0.161207,-2.982929,0.027181
-0.017318,-0.449586,0.469070,-0.161173,-2.982883,0.027036
-0.017335,-0.449593,0.468975,-0.161263,-2.982772,0.026691
-0.017321,-0.449598,0.468861,-0.161204,-2.982682,0.026246
-0.017330,-0.449594,0.468775,-0.161143,-2.982602,0.025998
-0.017330,-0.449616,0.468523,-0.161110,-2.982339,0.025160
-0.017337,-0.449616,0.468451,-0.161139,-2.982232,0.024993
-0.017333,-0.449647,0.468322,-0.161106,-2.981988,0.024661
-0.017340,-0.449659,0.468194,-0.161001,-2.981822,0.024196
-0.017318,-0.449678,0.468077,-0.160940,-2.981721,0.023747
-0.017321,-0.449677,0.468026,-0.160925,-2.981617,0.023411
-0.017323,-0.449675,0.468017,-0.160915,-2.981584,0.023324
-0.017324,-0.449689,0.468048,-0.160891,-2.981579,0.023517
-0.017338,-0.449679,0.468026,-0.160971,-2.981548,0.023400
-0.017301,-0.449686,0.468027,-0.160882,-2.981580,0.023413
-0.017279,-0.449683,0.468045,-0.160749,-2.981618,0.023490
-0.017306,-0.449680,0.468047,-0.160873,-2.981571,0.023531
-0.017275,-0.449677,0.468035,-0.160798,-2.981608,0.023407
-0.017280,-0.449688,0.468028,-0.160796,-2.981578,0.023439
-0.017289,-0.449678,0.468031,-0.160793,-2.981574,0.023421
-0.017307,-0.449671,0.468051,-0.160816,-2.981583,0.023462
-0.017287,-0.449670,0.468035,-0.160831,-2.981565,0.023450
-0.017281,-0.449668,0.468047,-0.160837,-2.981588,0.023497
-0.017275,-0.449684,0.468055,-0.160858,-2.981602,0.023508
-0.017298,-0.449684,0.468038,-0.160834,-2.981579,0.023451
-0.017296,-0.449693,0.468039,-0.160849,-2.981563,0.023442
-0.017288,-0.449677,0.468044,-0.160819,-2.981599,0.023483
-0.017284,-0.449678,0.468031,-0.160741,-2.981577,0.023420
-0.017286,-0.449681,0.468043,-0.160799,-2.981596,0.023464
-0.017294,-0.449684,0.468060,-0.160874,-2.981578,0.023513
-0.017277,-0.449688,0.468050,-0.160783,-2.981579,0.023498
-0.017284,-0.449687,0.468031,-0.160772,-2.981537,0.023423
-0.017277,-0.449684,0.468032,-0.160796,-2.981578,0.023443
-0.017289,-0.449677,0.468052,-0.160834,-2.981584,0.023475
-0.017295,-0.449683,0.468054,-0.160818,-2.981566,0.023499
-0.017279,-0.449681,0.468060,-0.160732,-2.981590,0.023528
-0.017276,-0.449685,0.468038,-0.160781,-2.981582,0.023457
-0.017291,-0.449679,0.468032,-0.160847,-2.981553,0.023454
-0.017294,-0.449680,0.468049,-0.160866,-2.981529,0.023523
-0.017290,-0.449676,0.468064,-0.160891,-2.981581,0.023535
-0.017283,-0.449683,0.468054,-0.160782,-2.981579,0.023496
-0.017286,-0.449686,0.468036,-0.160828,-2.981568,0.023408
-0.017282,-0.449682,0.468057,-0.160787,-2.981602,0.023540
-0.017283,-0.449688,0.468036,-0.160780,-2.981568,0.023501
-0.017299,-0.449674,0.468037,-0.160853,-2.981590,0.023447
-0.017287,-0.449684,0.468042,-0.160759,-2.981579,0.023435
-0.017294,-0.449680,0.468029,-0.160864,-2.981562,0.023390
-0.017274,-0.449692,0.468042,-0.160819,-2.981589,0.023496
-0.017284,-0.449682,0.468043,-0.160727,-2.981578,0.023473
-0.017287,-0.449686,0.468022,-0.160809,-2.981558,0.023412
-0.017281,-0.449689,0.468038,-0.160759,-2.981569,0.023445
-0.017288,-0.449688,0.468050,-0.160816,-2.981566,0.023502
-0.017281,-0.449685,0.468038,-0.160851,-2.981579,0.023460
-0.017288,-0.449683,0.468027,-0.160792,-2.981563,0.023427
