actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5
0.119730,-0.541278,0.380688,-2.085804,2.228057,0.112596
0.116786,-0.541503,0.377500,-2.092313,2.220397,0.102276
0.112476,-0.541570,0.372312,-2.107435,2.207784,0.091214
0.109904,-0.541399,0.368688,-2.119553,2.198060,0.086234
0.107705,-0.540930,0.364949,-2.131526,2.187249,0.082574
0.105238,-0.539871,0.359310,-2.149116,2.170126,0.078067
0.104077,-0.539079,0.355624,-2.160016,2.159585,0.075533
0.103149,-0.538099,0.351872,-2.169638,2.149798,0.073910
0.102539,-0.537026,0.348169,-2.178552,2.140897,0.072495
0.102059,-0.536010,0.344554,-2.185756,2.134038,0.070764
0.101590,-0.534994,0.341077,-2.190583,2.130158,0.068572
0.100889,-0.533557,0.336077,-2.193609,2.129867,0.063585
0.100393,-0.532636,0.332870,-2.194310,2.131658,0.060165
0.099824,-0.531747,0.329688,-2.196667,2.133251,0.056730
0.098886,-0.530597,0.325114,-2.201226,2.137006,0.050568
0.098254,-0.529960,0.322319,-2.205445,2.140343,0.045105
0.097611,-0.529415,0.319674,-2.210316,2.144149,0.038881
0.096855,-0.528929,0.317078,-2.215490,2.148651,0.032737
0.096115,-0.528475,0.314568,-2.220899,2.153274,0.026567
0.095352,-0.528051,0.312219,-2.226548,2.158251,0.019804
0.094172,-0.527412,0.308754,-2.235163,2.165948,0.009553
0.093419,-0.526962,0.306518,-2.240745,2.170879,0.002860
0.092680,-0.526359,0.304245,-2.245524,2.175177,-0.003414
0.092015,-0.525677,0.301928,-2.249240,2.178648,-0.009849
0.091350,-0.524424,0.298525,-2.251838,2.181094,-0.021080
0.091182,-0.523974,0.297449,-2.252333,2.181515,-0.024971
0.090707,-0.522511,0.294070,-2.253080,2.182028,-0.035567
0.090279,-0.521461,0.291717,-2.254053,2.182586,-0.040797
0.089519,-0.519803,0.288042,-2.254906,2.183484,-0.046058
0.088992,-0.518693,0.285644,-2.255309,2.183969,-0.048700
0.088504,-0.517554,0.283254,-2.255651,2.184194,-0.050614
0.087971,-0.516336,0.280780,-2.255815,2.184259,-0.051395
0.087458,-0.515157,0.278332,-2.255827,2.184186,-0.051409
0.086929,-0.513992,0.275928,-2.255636,2.184061,-0.050637
0.086219,-0.512422,0.272538,-2.255402,2.183861,-0.049460
0.085819,-0.511483,0.270391,-2.255213,2.183691,-0.048614
0.085449,-0.510689,0.268292,-2.255007,2.183435,-0.047117
0.085139,-0.509969,0.266157,-2.254486,2.182999,-0.044253
0.084874,-0.509360,0.264111,-2.253869,2.182350,-0.040522
0.084575,-0.508793,0.261275,-2.252817,2.181464,-0.034355
0.084541,-0.508712,0.260394,-2.252560,2.181156,-0.032311
0.084570,-0.508858,0.258074,-2.251680,2.180435,-0.027052
0.084733,-0.509279,0.256697,-2.251208,2.180039,-0.024171
0.084950,-0.509760,0.255370,-2.250687,2.179520,-0.020786
0.085160,-0.510337,0.254010,-2.250163,2.179059,-0.017229
0.085450,-0.510963,0.252603,-2.249530,2.178538,-0.013899
0.085746,-0.511685,0.251166,-2.249063,2.178217,-0.011721
0.086346,-0.513131,0.247885,-2.248316,2.177676,-0.008028
0.086639,-0.513857,0.246062,-2.248007,2.177401,-0.006252
0.086957,-0.514631,0.244148,-2.247873,2.177319,-0.005243
0.087355,-0.515811,0.241159,-2.247456,2.177291,-0.004256
0.087607,-0.516554,0.239063,-2.247142,2.177164,-0.003073
0.087929,-0.517268,0.236933,-2.246871,2.176920,-0.001799
0.088206,-0.518013,0.234880,-2.246625,2.176879,-0.001001
0.088678,-0.519182,0.232178,-2.246704,2.177165,-0.002546
0.088982,-0.520027,0.230714,-2.247152,2.177810,-0.005671
0.089261,-0.520876,0.229404,-2.247652,2.178736,-0.009788
0.089516,-0.521703,0.228282,-2.248292,2.179733,-0.014418
0.089845,-0.522857,0.226819,-2.249250,2.181237,-0.021374
0.089964,-0.523522,0.226000,-2.249689,2.182268,-0.025340
0.089911,-0.524092,0.225289,-2.249750,2.183367,-0.028213
0.089580,-0.524510,0.224573,-2.249119,2.184609,-0.029237
0.088611,-0.524871,0.223436,-2.246539,2.186412,-0.026349
0.087638,-0.524989,0.222677,-2.244018,2.187893,-0.023289
0.086048,-0.525282,0.222004,-2.240462,2.190916,-0.021343
0.084839,-0.525490,0.221728,-2.237808,2.193324,-0.020562
0.083611,-0.525705,0.221542,-2.235234,2.195799,-0.020056
0.082381,-0.525933,0.221472,-2.232594,2.198438,-0.019990
0.081150,-0.526109,0.221466,-2.230016,2.200949,-0.020025
0.080014,-0.526298,0.221471,-2.227626,2.203332,-0.020083
0.078988,-0.526446,0.221471,-2.225538,2.205449,-0.020124
0.078140,-0.526565,0.221443,-2.223714,2.207165,-0.020113
0.077308,-0.526701,0.221450,-2.222022,2.208909,-0.020132
0.076998,-0.526746,0.221421,-2.221401,2.209513,-0.020066
0.076807,-0.526774,0.221357,-2.221010,2.209905,-0.019805
0.076694,-0.526803,0.221171,-2.220734,2.210054,-0.019249
0.076662,-0.526831,0.221004,-2.220648,2.210107,-0.018751
0.076585,-0.526878,0.220749,-2.220387,2.210205,-0.018012
0.076479,-0.526944,0.220462,-2.220004,2.210346,-0.017250
0.076286,-0.527006,0.220080,-2.219404,2.210647,-0.016131
0.076011,-0.527113,0.219689,-2.218626,2.211087,-0.015159
0.075378,-0.527341,0.219003,-2.216941,2.212365,-0.013642
0.074895,-0.527539,0.218567,-2.215708,2.213386,-0.012561
0.074314,-0.527762,0.218004,-2.214353,2.214518,-0.010904
0.073449,-0.528152,0.216948,-2.213091,2.216738,-0.007146
0.072426,-0.528672,0.215830,-2.213520,2.220401,-0.001841
0.071795,-0.529067,0.215093,-2.214227,2.222891,0.001767
0.071028,-0.529654,0.213883,-2.215022,2.226016,0.007173
0.070773,-0.529966,0.213070,-2.214836,2.226908,0.009835
0.070785,-0.530275,0.212342,-2.214245,2.226783,0.011243
0.070957,-0.530611,0.211542,-2.213779,2.226365,0.012681
0.071349,-0.531247,0.210592,-2.213322,2.225633,0.012620
0.071671,-0.531925,0.210088,-2.213394,2.225773,0.009965
0.072174,-0.533153,0.209499,-2.214359,2.226787,0.004626
0.072738,-0.534578,0.209002,2.214725,-2.227118,0.002571
0.073255,-0.535832,0.208397,2.213358,-2.225731,0.010055
0.073538,-0.536544,0.207848,2.212583,-2.224906,0.014101
0.073734,-0.537065,0.207246,2.212062,-2.224499,0.016565
0.073849,-0.537356,0.206458,2.212035,-2.224451,0.016707
0.073871,-0.537348,0.204893,2.213170,-2.225515,0.011261
0.073883,-0.537324,0.203930,2.213904,-2.226201,0.007901
0.073902,-0.537356,0.203100,2.214375,-2.226677,0.005679
0.073934,-0.537415,0.202316,2.214786,-2.227199,0.003595
0.074123,-0.537435,0.201258,-2.214911,2.226863,-0.001009
0.074371,-0.537419,0.200744,-2.214072,2.225578,-0.000436
0.074666,-0.537339,0.200329,-2.212240,2.223629,-0.000837
0.075036,-0.537213,0.200034,-2.209708,2.220957,-0.002252
0.075688,-0.536954,0.199828,-2.204650,2.216092,-0.006152
0.076198,-0.536752,0.199845,-2.200799,2.212416,-0.009609
0.076758,-0.536524,0.199882,-2.197008,2.208565,-0.013243
0.077244,-0.536324,0.199899,-2.193454,2.205055,-0.016492
0.077800,-0.536089,0.199902,-2.189355,2.201004,-0.020105
0.078005,-0.536007,0.199912,-2.187910,2.199565,-0.021430
0.077957,-0.536020,0.199898,-2.188179,2.199859,-0.021177
0.077849,-0.536046,0.199887,-2.188369,2.200296,-0.020775
0.077748,-0.536085,0.199928,-2.188354,2.200666,-0.020881
0.077693,-0.536098,0.199926,-2.188232,2.200806,-0.020936
0.077674,-0.536096,0.199908,-2.188150,2.200827,-0.020824
0.077695,-0.536103,0.199947,-2.188214,2.200779,-0.021017
0.077690,-0.536104,0.199961,-2.188240,2.200776,-0.021128
0.077723,-0.536101,0.199922,-2.188241,2.200729,-0.021005
0.077694,-0.536102,0.199911,-2.188204,2.200770,-0.020965
0.077693,-0.536104,0.199953,-2.188243,2.200806,-0.021070
0.077688,-0.536100,0.199934,-2.188216,2.200833,-0.020971
0.077667,-0.536116,0.199948,-2.188169,2.200918,-0.021074
0.077677,-0.536123,0.199970,-2.188180,2.200952,-0.021196
0.077656,-0.536122,0.199923,-2.188215,2.200963,-0.021075
0.077648,-0.536129,0.199957,-2.188167,2.201019,-0.021190
0.077600,-0.536142,0.199964,-2.188054,2.201115,-0.021201
0.077593,-0.536136,0.199950,-2.188024,2.201136,-0.021225
0.077596,-0.536139,0.199945,-2.188089,2.201121,-0.021162
